# File: L119.CapacityFactor_PV_state_segment.csv
# Title: Solar PV capacity factor adjustment by state and load segment preprocessed from ReEDS_data
# Units: NA
# Source: ReEDS data and preprocessing code
# Column types: ccn
# ----------
state,segment,capacity.factor
SC,Apr_night,0.000242183
SC,Aug_day,0.393414369
SC,Aug_night,0.000149461
SC,Dec_day,0.419585836
SC,Dec_night,0.005356543
SC,Feb_day,0.451599414
SC,Feb_night,0.00015439
SC,Jan_day,0.403744121
SC,Jan_night,0.001866761
SC,Jul_day,0.368154324
SC,Jul_night,0.000292231
SC,Jun_day,0.368224459
SC,Jun_night,0
SC,Mar_day,0.45792029
SC,Mar_night,0.000645551
SC,May_day,0.423275386
SC,May_night,0.001257299
SC,Nov_day,0.411917727
SC,Nov_night,0.00015774
SC,Oct_day,0.422995841
SC,Oct_night,0.002087406
SC,Sep_day,0.382989859
SC,Sep_night,0.000486794
SC,superpeak,0.503221878
SD,Apr_day,0.425961118
SD,Apr_night,0.002431484
SD,Aug_day,0.422614917
SD,Aug_night,0.001390653
SD,Dec_day,0.329879507
SD,Dec_night,0.001672487
SD,Feb_day,0.369271812
SD,Feb_night,0.001738672
SD,Jan_day,0.33812161
SD,Jan_night,0.003395284
SD,Jul_day,0.413273417
SD,Jul_night,0.000891004
SD,Jun_day,0.383432657
SD,Jun_night,0.001290755
SD,Mar_day,0.406114625
SD,Mar_night,0.001242755
SD,May_day,0.379379161
SD,May_night,0.000953576
SD,Nov_day,0.382579126
SD,Nov_night,0.003094168
SD,Oct_day,0.408587127
SD,Oct_night,0.001891885
SD,Sep_day,0.430518255
SD,Sep_night,0.001615599
SD,superpeak,0.447911132
TN,Apr_day,0.398677578
TN,Apr_night,0.002784567
TN,Aug_day,0.410973396
TN,Aug_night,0.00322476
TN,Dec_day,0.366634303
TN,Dec_night,0.005154114
TN,Feb_day,0.387300804
TN,Feb_night,0.000652956
TN,Jan_day,0.352437905
TN,Jan_night,0.003339466
TN,Jul_day,0.348480729
TN,Jul_night,0.000177793
TN,Jun_day,0.358997095
TN,Jun_night,0.000196075
TN,Mar_day,0.400901651
TN,Mar_night,0.001746247
TN,May_day,0.371244524
TN,May_night,0.001527261
TN,Nov_day,0.359483307
TN,Nov_night,0.003345014
TN,Oct_day,0.415909321
TN,Oct_night,0.004068548
TN,Sep_day,0.38859335
TN,Sep_night,0.001373238
TN,superpeak,0.492561323
TX,Apr_day,0.454900925
TX,Apr_night,0.000596532
TX,Aug_day,0.434104668
TX,Aug_night,0.000988869
TX,Dec_day,0.401326659
TX,Dec_night,2.18E-05
TX,Feb_day,0.461880619
TX,Feb_night,0.001922887
TX,Jan_day,0.424351305
TX,Jan_night,0.00025542
TX,Jul_day,0.421187992
TX,Jul_night,0.00157775
TX,Jun_day,0.390544773
TX,Jun_night,2.12E-07
TX,Mar_day,0.454355161
TX,Mar_night,0.001733651
TX,May_day,0.43800043
TX,May_night,0.002040696
TX,Nov_day,0.435882981
TX,Nov_night,0.000426762
TX,Oct_day,0.465869428
TX,Oct_night,0.001690189
TX,Sep_day,0.433856765
TX,Sep_night,0.000465233
TX,superpeak,0.542752201
UT,Apr_day,0.485334461
UT,Apr_night,0.001652203
UT,Aug_day,0.477695781
UT,Aug_night,0.001998094
UT,Dec_day,0.427770515
UT,Dec_night,0.005071586
UT,Feb_day,0.426806219
UT,Feb_night,0.000170336
UT,Jan_day,0.43632627
UT,Jan_night,0.005528024
UT,Jul_day,0.444886812
UT,Jul_night,5.42E-06
UT,Jun_day,0.466282027
UT,Jun_night,4.46E-05
UT,Mar_day,0.49051553
UT,Mar_night,0.001282115
UT,May_day,0.456381937
UT,May_night,0.000525144
UT,Nov_day,0.466897584
UT,Nov_night,0.008718036
UT,Oct_day,0.541584422
UT,Oct_night,0.002637537
UT,Sep_day,0.51295174
UT,Sep_night,0.000674745
UT,superpeak,0.456330616
VA,Apr_day,0.397519916
VA,Apr_night,0.001404195
VA,Aug_day,0.380931099
VA,Aug_night,0.000925867
VA,Dec_day,0.415843789
VA,Dec_night,0.005350693
VA,Feb_day,0.436952406
VA,Feb_night,5.08E-05
VA,Jan_day,0.421090778
VA,Jan_night,0.003548101
VA,Jul_day,0.338133471
VA,Jul_night,1.09E-08
VA,Jun_day,0.34483552
VA,Jun_night,2.45E-06
VA,Mar_day,0.434184355
VA,Mar_night,0.000743014
VA,May_day,0.363975809
VA,May_night,0.000989872
VA,Nov_day,0.381227882
VA,Nov_night,0.002335133
VA,Oct_day,0.411514603
VA,Oct_night,0.002860276
VA,Sep_day,0.372121213
VA,Sep_night,0.000522482
VA,superpeak,0.442849462
VT,Apr_day,0.388267271
VT,Apr_night,0.006139419
VT,Aug_day,0.35205467
VT,Aug_night,0.003454146
VT,Dec_day,0.296711449
VT,Dec_night,0.005807232
VT,Feb_day,0.363960172
VT,Feb_night,0.001868695
VT,Jan_day,0.351318784
VT,Jan_night,0.006157779
VT,Jul_day,0.322548946
VT,Jul_night,0.001295492
VT,Jun_day,0.318131964
VT,Jun_night,0.000980414
VT,Mar_day,0.371556534
VT,Mar_night,0.002682193
VT,May_day,0.32802569
VT,May_night,0.001766537
VT,Nov_day,0.257578965
VT,Nov_night,0.007162967
VT,Oct_day,0.29185541
VT,Oct_night,0.004019828
VT,Sep_day,0.366897678
VT,Sep_night,0.00274545
VT,superpeak,0.393167446
WA,Apr_day,0.383200395
WA,Apr_night,0.002514332
WA,Aug_day,0.426221965
WA,Aug_night,0.001776695
WA,Dec_day,0.220503236
WA,Dec_night,0.001689124
WA,Feb_day,0.333189768
WA,Feb_night,0.001977862
WA,Jan_day,0.242128776
WA,Jan_night,0.00160299
WA,Jul_day,0.429329933
WA,Jul_night,0.001410908
WA,Jun_day,0.376195923
WA,Jun_night,0.002595585
WA,Mar_day,0.341527899
WA,Mar_night,0.001095194
WA,May_day,0.357199894
WA,May_night,0.001175552
WA,Nov_day,0.246204183
WA,Nov_night,0.00716069
WA,Oct_day,0.346601945
WA,Oct_night,0.003668241
WA,Sep_day,0.435515613
WA,Sep_night,0.002954745
WA,superpeak,0.481285632
WI,Apr_day,0.40375505
WI,Apr_night,0.003458239
WI,Aug_day,0.36642685
WI,Aug_night,0.001685741
WI,Dec_day,0.322071772
WI,Dec_night,0.003033477
WI,Feb_day,0.371633963
WI,Feb_night,0.001157983
WI,Jan_day,0.342503909
WI,Jan_night,0.002744813
WI,Jul_day,0.376916857
WI,Jul_night,0.000888917
WI,Jun_day,0.349051987
WI,Jun_night,0.002021446
WI,Mar_day,0.416157138
WI,Mar_night,0.001779559
WI,May_day,0.344639179
WI,May_night,0.00092124
WI,Nov_day,0.30553105
WI,Nov_night,0.004167163
WI,Oct_day,0.339143544
WI,Oct_night,0.002912787
WI,Sep_day,0.388483152
WI,Sep_night,0.00164956
WI,superpeak,0.462346941
WV,Apr_day,0.368704323
WV,Apr_night,0.000440823
WV,Aug_day,0.365008015
WV,Aug_night,0.000391579
WV,Dec_day,0.34084763
WV,Dec_night,0.002294275
WV,Feb_day,0.369550042
WV,Feb_night,6.22E-05
WV,Jan_day,0.358949873
WV,Jan_night,0.002941904
WV,Jul_day,0.318824761
WV,Jul_night,0
WV,Jun_day,0.331387424
WV,Jun_night,7.50E-08
WV,Mar_day,0.373769843
WV,Mar_night,0.000472585
WV,May_day,0.332317118
WV,May_night,0.000525924
WV,Nov_day,0.327566278
WV,Nov_night,0.002644652
WV,Oct_day,0.376691689
WV,Oct_night,0.001072209
WV,Sep_day,0.363417756
WV,Sep_night,0.000205939
WV,superpeak,0.476984346
WY,Apr_day,0.441817147
WY,Apr_night,0.003637888
WY,Aug_day,0.460340744
WY,Aug_night,0.003546181
WY,Dec_day,0.346127846
WY,Dec_night,0.004325212
WY,Feb_day,0.37808614
WY,Feb_night,0.000869888
WY,Jan_day,0.359136105
WY,Jan_night,0.003697257
WY,Jul_day,0.44755236
WY,Jul_night,0.000876953
WY,Jun_day,0.429641997
WY,Jun_night,0.002177172
WY,Mar_day,0.423388621
WY,Mar_night,0.001105278
WY,May_day,0.416462994
WY,May_night,0.000888456
WY,Nov_day,0.394558687
WY,Nov_night,0.010595721
WY,Oct_day,0.463434524
WY,Oct_night,0.00438968
WY,Sep_day,0.478342496
WY,Sep_night,0.002258701
WY,superpeak,0.456632244
AK,Apr_day,0.341834116
DC,Apr_day,0.361942006
HI,Apr_day,0.522805119
AK,Apr_night,0.002261019
DC,Apr_night,0.00239402
HI,Apr_night,0.003458029
AK,Aug_day,0.327084314
DC,Aug_day,0.346324567
HI,Aug_day,0.500246597
AK,Aug_night,0.001829098
DC,Aug_night,0.001936692
HI,Aug_night,0.002797444
AK,Dec_day,0.289965138
DC,Dec_day,0.307021911
HI,Dec_day,0.443476093
AK,Dec_night,0.003923764
DC,Dec_night,0.004154573
HI,Dec_night,0.00600105
AK,Feb_day,0.325700818
DC,Feb_day,0.34485969
HI,Feb_day,0.498130663
AK,Feb_night,0.000836377
DC,Feb_night,0.000885576
HI,Feb_night,0.001279165
AK,Jan_day,0.300289593
DC,Jan_day,0.317953687
HI,Jan_day,0.459266437
AK,Jan_night,0.003233268
DC,Jan_night,0.00342346
HI,Jan_night,0.004944998
AK,Jul_day,0.307085008
DC,Jul_day,0.325148832
HI,Jul_day,0.469659425
AK,Jul_night,0.000558677
DC,Jul_night,0.00059154
HI,Jul_night,0.000854447
AK,Jun_day,0.301370914
DC,Jun_day,0.319098615
HI,Jun_day,0.460920222
AK,Jun_night,0.000795998
DC,Jun_night,0.000842822
HI,Jun_night,0.001217409
AK,Mar_day,0.342550058
DC,Mar_day,0.362700061
HI,Mar_day,0.523900088
AK,Mar_night,0.001282584
DC,Mar_night,0.00135803
HI,Mar_night,0.001961599
AK,May_day,0.309791689
DC,May_day,0.328014729
HI,May_day,0.473799053
AK,May_night,0.001256628
DC,May_night,0.001330547
HI,May_night,0.001921902
AK,Nov_day,0.295447717
DC,Nov_day,0.312826995
HI,Nov_day,0.451861215
AK,Nov_night,0.003641593
DC,Nov_night,0.003855804
HI,Nov_night,0.005569495
AK,Oct_day,0.33217723
DC,Oct_day,0.351717067
HI,Oct_day,0.508035763
AK,Oct_night,0.002981011
DC,Oct_night,0.003156365
HI,Oct_night,0.004559193
AK,Sep_day,0.333618225
DC,Sep_day,0.353242827
HI,Sep_day,0.510239638
AK,Sep_night,0.001202478
DC,Sep_night,0.001273212
HI,Sep_night,0.001839084
AK,superpeak,0.363782058
DC,superpeak,0.385181003
HI,superpeak,0.55637256
