# File: EIA_860_generators_existing_2015.csv
# Title: EIA Form 860 capacity data for year 2015 - copied from file Generators2015
# Unit: MW
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia860/
# Column types: icncci
# ----------
Plant.Code,Prime.Mover,Nameplate.MW,Energy.Source.1,Sector.Name,Operating.Year
7709,GT,91.9,NG,IPP Non-CHP,2000
7709,GT,91.9,NG,IPP Non-CHP,2000
7709,GT,91.9,NG,IPP Non-CHP,2000
7709,GT,91.9,NG,IPP Non-CHP,2001
7710,CT,203.1,NG,IPP Non-CHP,2002
7710,CT,203.1,NG,IPP Non-CHP,2002
7710,CT,203.1,NG,IPP Non-CHP,2002
7710,CT,203.1,NG,IPP Non-CHP,2002
7710,CT,203.1,NG,IPP Non-CHP,2008
7710,CT,203.1,NG,IPP Non-CHP,2008
7710,CA,213.3,NG,IPP Non-CHP,2002
7710,CA,281.9,NG,IPP Non-CHP,2002
7710,CA,281.9,NG,IPP Non-CHP,2008
7715,GT,4.7,NG,Electric Utility,1998
7715,GT,4.7,NG,Electric Utility,1998
7715,GT,4.7,NG,Electric Utility,1998
7719,IC,1.8,DFO,Electric Utility,1998
7719,IC,1.8,DFO,Electric Utility,1998
7719,IC,1.8,DFO,Electric Utility,1998
7719,IC,1.8,DFO,Electric Utility,1998
7719,IC,1.8,DFO,Electric Utility,1998
7721,CT,229,NG,Electric Utility,2000
7721,CA,88.4,NG,Electric Utility,2000
7722,ST,1269.9,NUC,Electric Utility,1996
7723,IC,2.5,DFO,Electric Utility,1994
7723,IC,7.5,DFO,Electric Utility,2000
7725,IC,0.8,LFG,Electric Utility,1995
7725,IC,0.8,LFG,Electric Utility,1995
7725,IC,0.8,LFG,Electric Utility,1995
7725,IC,1.6,LFG,Electric Utility,2007
7725,IC,1.6,LFG,Electric Utility,2007
7737,ST,99.2,BIT,Electric Utility,1999
7749,GT,121.2,NG,Electric Utility,1999
7751,HY,4,WAT,Electric Utility,1997
7752,HY,4.5,WAT,Electric Utility,1995
7754,GT,157.8,NG,Electric Utility,1999
7754,GT,157.8,NG,Electric Utility,1999
7757,CT,176,NG,Electric Utility,2000
7757,CT,176,NG,Electric Utility,2000
7757,CA,182.8,NG,Electric Utility,2000
7757,CT,176,NG,Electric Utility,2011
7757,CT,176,NG,Electric Utility,2011
7757,CA,182.8,NG,Electric Utility,2011
7758,IC,2,DFO,Electric Utility,2000
7758,IC,2,DFO,Electric Utility,2000
7758,IC,2,DFO,Electric Utility,2000
7758,IC,2,DFO,Electric Utility,2000
7758,IC,2,DFO,Electric Utility,2000
7758,IC,2,DFO,Electric Utility,2000
7759,GT,85,NG,Electric Utility,2000
7759,GT,85,NG,Electric Utility,2000
7759,GT,85,NG,Electric Utility,2000
7759,GT,85,NG,Electric Utility,2001
7760,GT,47,NG,IPP Non-CHP,1999
7760,GT,47,NG,IPP Non-CHP,1999
7760,GT,47,NG,IPP Non-CHP,1999
7760,GT,47,NG,IPP Non-CHP,1999
7763,GT,60.5,NG,Electric Utility,2001
7763,GT,60.5,NG,Electric Utility,2001
7763,GT,60.5,NG,Electric Utility,2001
7764,GT,185.4,NG,IPP Non-CHP,2000
7764,GT,200.7,NG,IPP Non-CHP,2001
7766,IC,2.5,DFO,Electric Utility,1999
7766,IC,2.5,DFO,Electric Utility,1999
7766,IC,2.5,DFO,Electric Utility,1999
7766,IC,2.5,DFO,Electric Utility,1999
7766,IC,2.5,DFO,Electric Utility,1999
7766,IC,2.5,DFO,Electric Utility,1999
7766,IC,2.5,DFO,Electric Utility,1999
7766,IC,2.5,DFO,Electric Utility,1999
7767,IC,1.7,DFO,Electric Utility,1999
7767,IC,1.7,DFO,Electric Utility,1999
7767,IC,1.7,DFO,Electric Utility,1999
7767,IC,1.7,DFO,Electric Utility,1999
7767,IC,1.7,DFO,Electric Utility,1999
7767,IC,1.7,DFO,Electric Utility,1999
7768,GT,49.8,NG,IPP Non-CHP,1999
7768,GT,49.8,NG,IPP Non-CHP,1999
7770,GT,4.2,NG,Electric Utility,2000
7771,WT,1.5,WND,IPP Non-CHP,2011
7771,WT,1.5,WND,IPP Non-CHP,2011
7774,IC,1.8,DFO,Electric Utility,2000
7774,IC,1.8,DFO,Electric Utility,2000
7774,IC,1.8,DFO,Electric Utility,2000
7774,IC,1.8,DFO,Electric Utility,2000
7774,IC,1.8,DFO,Electric Utility,2000
7774,IC,1.8,DFO,Electric Utility,2000
7775,IC,1.8,DFO,Electric Utility,1999
7775,IC,1.8,DFO,Electric Utility,1999
7775,IC,1.8,DFO,Electric Utility,1999
7776,IC,1.8,DFO,Electric Utility,1999
7776,IC,1.8,DFO,Electric Utility,1999
7776,IC,1.8,DFO,Electric Utility,1999
7777,IC,1.8,DFO,Electric Utility,1999
7777,IC,1.8,DFO,Electric Utility,1999
7777,IC,1.8,DFO,Electric Utility,1999
7777,IC,1.8,DFO,Electric Utility,1999
7777,IC,1.8,DFO,Electric Utility,1999
7777,IC,1.8,DFO,Electric Utility,1999
7778,IC,1.8,DFO,Electric Utility,1999
7778,IC,1.8,DFO,Electric Utility,1999
7778,IC,1.8,DFO,Electric Utility,1999
7779,IC,1.8,DFO,Electric Utility,1999
7779,IC,1.8,DFO,Electric Utility,1999
7779,IC,1.8,DFO,Electric Utility,1999
7779,IC,1.8,DFO,Electric Utility,1999
7779,IC,1.8,DFO,Electric Utility,1999
7779,IC,1.8,DFO,Electric Utility,1999
7780,IC,1.8,DFO,Electric Utility,1999
7781,IC,1.8,DFO,Electric Utility,1999
7782,GT,32,NG,Electric Utility,2000
7783,GT,32,NG,Electric Utility,2000
7784,CT,42,NG,IPP Non-CHP,1994
7784,CA,25,NG,IPP Non-CHP,1994
7789,HY,6.3,WAT,Electric Utility,1989
7789,HY,6.3,WAT,Electric Utility,1989
7789,HY,3,WAT,Electric Utility,2011
7790,ST,499.5,BIT,Electric Utility,1986
7791,IC,1.8,DFO,Electric Utility,2000
7791,IC,1.8,DFO,Electric Utility,2000
7791,IC,1.8,DFO,Electric Utility,2000
7791,IC,1.8,DFO,Electric Utility,2000
7791,IC,1.8,DFO,Electric Utility,2000
7791,IC,1.8,DFO,Electric Utility,2000
7795,GT,24.5,NG,Electric Utility,1999
7797,GT,12,DFO,Electric Utility,1997
7797,IC,1.8,DFO,Electric Utility,1997
7797,IC,1.8,DFO,Electric Utility,1997
7797,IC,1.8,DFO,Electric Utility,1997
7797,IC,1.8,DFO,Electric Utility,1997
7798,IC,1.8,DFO,Electric Utility,1996
7798,IC,1.8,DFO,Electric Utility,2009
7799,GT,83,NG,Electric Utility,2000
7805,GT,199.4,NG,Electric Utility,2001
7805,GT,199.4,NG,Electric Utility,2001
7805,GT,199.4,NG,Electric Utility,2001
7805,GT,199.4,NG,Electric Utility,2001
7805,CT,191.2,NG,Electric Utility,2011
7805,GT,199.4,NG,Electric Utility,2002
7805,CT,199.4,NG,Electric Utility,2002
7805,CT,199.4,NG,Electric Utility,2002
7805,CT,191.2,NG,Electric Utility,2011
7805,CA,195.5,NG,Electric Utility,2002
7805,CA,271.1,NG,Electric Utility,2011
7806,IC,1.1,NG,Electric Utility,1969
7806,IC,1.1,NG,Electric Utility,1969
7806,IC,1.1,DFO,Electric Utility,1988
7806,IC,1.1,DFO,Electric Utility,1988
7806,IC,1.3,NG,Electric Utility,1996
7806,IC,1.3,NG,Electric Utility,1996
7807,HY,1.1,WAT,Electric Utility,1994
7807,HY,1.1,WAT,Electric Utility,1994
7810,HY,0.1,WAT,Electric Utility,1929
7810,IC,2.2,DFO,Electric Utility,2004
7813,GT,121,NG,Electric Utility,2000
7813,GT,121,NG,Electric Utility,2000
7813,GT,164,NG,Electric Utility,2000
7813,GT,164,NG,Electric Utility,2000
7814,IC,2.9,DFO,Electric Utility,2003
7814,IC,2.9,DFO,Electric Utility,2003
7818,GT,30,NG,Electric Utility,1999
7818,GT,30,NG,Electric Utility,1999
7818,GT,20,NG,Electric Utility,1999
7818,GT,20,NG,Electric Utility,1999
7818,GT,25,NG,Electric Utility,1999
7820,HY,8,WAT,Electric Utility,1949
7820,HY,8,WAT,Electric Utility,1949
7821,HY,2.2,WAT,Electric Utility,1914
7821,HY,2.2,WAT,Electric Utility,1914
7822,HY,2.4,WAT,Electric Utility,1940
7822,HY,2.4,WAT,Electric Utility,1942
7824,GT,24.9,NG,Electric Utility,1979
7824,GT,24.9,DFO,Electric Utility,1980
7825,GT,154.8,NG,Electric Utility,2001
7826,GT,199.4,NG,IPP Non-CHP,2001
7826,GT,199.4,NG,IPP Non-CHP,2001
7826,GT,199.4,NG,IPP Non-CHP,2001
7826,CT,199.4,NG,IPP Non-CHP,2003
7826,CT,199.4,NG,IPP Non-CHP,2003
7826,CA,195,NG,IPP Non-CHP,2003
7827,IC,1.8,DFO,Electric Utility,2000
7828,IC,1.8,DFO,Electric Utility,2000
7829,GT,121,NG,Electric Utility,1999
7829,GT,121,NG,Electric Utility,1999
7831,IC,1.2,DFO,Electric Utility,2000
7831,IC,1.2,DFO,Electric Utility,2000
7831,IC,0.9,DFO,Electric Utility,2001
7832,IC,2.1,LFG,Electric Utility,1999
7832,IC,2.1,LFG,Electric Utility,1999
7832,IC,2.1,LFG,Electric Utility,1999
7832,IC,2.1,LFG,Electric Utility,1999
7832,IC,2.1,LFG,Electric Utility,2000
7832,CT,10,LFG,Electric Utility,2011
7832,CT,10,LFG,Electric Utility,2011
7832,CA,6,LFG,Electric Utility,2011
7834,CT,165,NG,Electric Utility,2001
7834,CT,165,NG,Electric Utility,2001
7834,GT,165,NG,Electric Utility,2002
7834,GT,165,NG,Electric Utility,2002
7834,GT,84,NG,Electric Utility,2004
7834,GT,84,NG,Electric Utility,2004
7834,GT,84,NG,Electric Utility,2004
7834,CA,190,NG,Electric Utility,2001
7835,GT,198.9,NG,IPP Non-CHP,2003
7835,GT,175.9,NG,IPP Non-CHP,2003
7835,GT,198.9,NG,IPP Non-CHP,2003
7835,GT,198.9,NG,IPP Non-CHP,2003
7836,GT,171.1,NG,Electric Utility,2004
7836,GT,171.1,NG,Electric Utility,2004
7836,GT,171.1,NG,Electric Utility,2004
7837,GT,84.5,NG,Electric Utility,2003
7837,GT,84.5,NG,Electric Utility,2003
7837,GT,84.5,NG,Electric Utility,2003
7837,GT,84.5,NG,Electric Utility,2003
7837,GT,171.1,NG,Electric Utility,2003
7838,GT,178.5,NG,Electric Utility,2000
7838,GT,170,NG,Electric Utility,2000
7838,GT,178.5,NG,Electric Utility,2000
7838,GT,178.5,NG,Electric Utility,2000
7839,GT,178.5,NG,Electric Utility,2001
7839,GT,178.5,NG,Electric Utility,2001
7839,GT,178.5,NG,Electric Utility,2008
7839,GT,178.5,NG,Electric Utility,2008
7839,GT,178.5,NG,Electric Utility,2009
7841,GT,5.3,WO,Electric Utility,2000
7842,GT,71,NG,Electric Utility,2000
7843,GT,167.5,NG,Electric Utility,2001
7843,GT,167.5,NG,Electric Utility,2001
7843,GT,132.8,NG,Electric Utility,2002
7844,GT,49,NG,Electric Utility,2001
7845,CT,173.4,NG,Electric Utility,2010
7845,CT,173.4,NG,Electric Utility,2010
7845,GT,84.5,NG,Electric Utility,2001
7845,GT,86.2,NG,Electric Utility,2002
7845,GT,86.2,NG,Electric Utility,2002
7845,GT,86.2,NG,Electric Utility,2002
7845,GT,84.5,NG,Electric Utility,2001
7845,GT,84.5,NG,Electric Utility,2001
7845,GT,84.5,NG,Electric Utility,2001
7845,GT,84.5,NG,Electric Utility,2001
7845,GT,84.5,NG,Electric Utility,2001
7845,GT,84.5,NG,Electric Utility,2001
7845,GT,84.5,NG,Electric Utility,2001
7845,GT,86.2,NG,Electric Utility,2002
7845,CA,257.6,NG,Electric Utility,2010
7846,GT,185,NG,Electric Utility,2001
7846,CT,185,NG,Electric Utility,2001
7846,CT,185,NG,Electric Utility,2001
7846,CA,228.1,NG,Electric Utility,2005
7847,IC,1.8,DFO,Electric Utility,2001
7847,IC,1.8,DFO,Electric Utility,2001
7847,IC,1.8,DFO,Electric Utility,2001
7848,GT,107.1,NG,Electric Utility,2002
7848,GT,107.1,NG,Electric Utility,2002
7848,GT,107.1,NG,Electric Utility,2002
7849,IC,2,DFO,Electric Utility,2000
7849,IC,2,DFO,Electric Utility,2000
7849,IC,2,DFO,Electric Utility,2000
7849,IC,2,DFO,Electric Utility,2000
7849,IC,2,DFO,Electric Utility,2000
7849,IC,2,DFO,Electric Utility,2000
7849,IC,2,DFO,Electric Utility,2000
7849,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7850,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7851,IC,2,DFO,Electric Utility,2000
7853,IC,2,DFO,Electric Utility,1998
7854,IC,1.8,DFO,Electric Utility,2000
7854,IC,1.8,DFO,Electric Utility,2000
7855,WT,0.7,WND,Electric Utility,1999
7855,WT,0.7,WND,Electric Utility,2001
7856,IC,1.8,DFO,Electric Utility,2002
7856,IC,1.8,DFO,Electric Utility,2002
7856,IC,2.2,DFO,Electric Utility,2011
7856,IC,2.2,DFO,Electric Utility,2011
7857,IC,1.8,DFO,Electric Utility,2001
7857,IC,2.5,DFO,Electric Utility,2012
7858,GT,64.5,NG,IPP Non-CHP,1974
7858,GT,64.5,NG,IPP Non-CHP,1974
7858,GT,64.5,NG,IPP Non-CHP,1974
7858,GT,54,NG,IPP Non-CHP,2000
7858,GT,54,NG,IPP Non-CHP,2000
7860,IC,1.8,DFO,Electric Utility,2002
7860,IC,1.8,DFO,Electric Utility,2002
7862,HY,3,WAT,Electric Utility,2001
7862,HY,3,WAT,Electric Utility,2001
7863,GT,35.5,NG,Electric Utility,2001
7863,GT,35.5,NG,Electric Utility,2001
7865,IC,1.8,DFO,Electric Utility,2001
7867,HY,14.4,WAT,Electric Utility,2013
7867,HY,24.3,WAT,Electric Utility,1957
7869,GT,16,DFO,Electric Utility,1967
7869,GT,53,NG,Electric Utility,2002
7869,GT,53,NG,Electric Utility,2002
7870,CT,39.4,NG,Electric Utility,1993
7870,CT,39.4,NG,Electric Utility,1993
7870,CT,39.4,NG,Electric Utility,1993
7870,CA,58.2,NG,Electric Utility,1993
7872,GT,198,NG,Electric Utility,2002
7872,GT,198,NG,Electric Utility,2002
7872,GT,198,NG,Electric Utility,2002
7873,CT,189.9,NG,Electric Utility,2003
7873,CT,189.9,NG,Electric Utility,2003
7873,CT,189.9,NG,Electric Utility,2003
7873,CA,239.4,NG,Electric Utility,1965
7873,CT,189.9,NG,Electric Utility,2004
7873,CT,189.9,NG,Electric Utility,2004
7873,CT,189.9,NG,Electric Utility,2004
7873,CT,189.9,NG,Electric Utility,2004
7873,CA,445.7,NG,Electric Utility,1967
7873,GT,69.9,NG,Electric Utility,2009
7873,GT,69.9,NG,Electric Utility,2009
7873,GT,69.9,NG,Electric Utility,2009
7873,GT,69.9,NG,Electric Utility,2009
7874,IC,1.8,DFO,Electric Utility,2000
7874,IC,1.8,DFO,Electric Utility,2000
7878,IC,1,DFO,Electric Utility,1998
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7883,IC,2,DFO,Electric Utility,2000
7884,IC,1.5,DFO,Commercial Non-CHP,2000
7886,WT,11,WND,Electric Utility,1999
7887,CA,28.2,NG,Electric Utility,2004
7887,CT,60.5,NG,Electric Utility,2003
7887,CT,60.5,NG,Electric Utility,2004
7887,GT,60.5,NG,Electric Utility,2003
7887,IC,1.8,DFO,Electric Utility,2004
7887,IC,1.6,LFG,Electric Utility,2014
7887,IC,1.6,LFG,Electric Utility,2014
7887,IC,1.6,LFG,Electric Utility,2014
7897,CT,185,NG,IPP Non-CHP,2003
7897,CT,185,NG,IPP Non-CHP,2003
7897,CT,185,NG,IPP Non-CHP,2003
7897,CT,185,NG,IPP Non-CHP,2003
7897,CA,282,NG,IPP Non-CHP,2003
7897,CA,282,NG,IPP Non-CHP,2003
7898,IC,1.1,DFO,Electric Utility,2000
7900,CT,198,NG,Electric Utility,2004
7900,CA,190,NG,Electric Utility,2004
7900,GT,51.4,NG,Electric Utility,2001
7900,GT,51.4,NG,Electric Utility,2001
7900,GT,51.4,NG,Electric Utility,2001
7900,GT,51.4,NG,Electric Utility,2001
7900,GT,51.4,NG,Electric Utility,2010
7900,GT,51.4,NG,Electric Utility,2010
7901,WT,0.7,WND,Electric Utility,1999
7901,WT,0.7,WND,Electric Utility,1999
7902,ST,721,LIG,Electric Utility,1985
7903,GT,58.9,NG,Electric Utility,2002
7903,GT,58.9,NG,Electric Utility,2002
7907,HY,55,WAT,Electric Utility,1984
7907,HY,55,WAT,Electric Utility,1984
7907,HY,55,WAT,Electric Utility,1984
7909,GT,47,NG,Electric Utility,2001
7909,GT,47,NG,Electric Utility,2001
7910,GT,47,NG,Electric Utility,2001
7910,GT,47,NG,Electric Utility,2001
7911,HY,9.5,WAT,Electric Utility,1921
7912,GT,47,NG,Electric Utility,2001
7913,GT,47,NG,Electric Utility,2001
7913,GT,47,NG,Electric Utility,2001
7914,GT,47,NG,Electric Utility,2001
7914,GT,47,NG,Electric Utility,2001
7915,GT,47,NG,Electric Utility,2001
7916,GT,121,NG,Electric Utility,2002
7916,GT,121,NG,Electric Utility,2002
7916,GT,121,NG,Electric Utility,2002
7916,GT,121,NG,Electric Utility,2002
7916,GT,121,NG,Electric Utility,2003
7916,GT,121,NG,Electric Utility,2003
7917,CT,176,NG,Electric Utility,2003
7917,CT,176,NG,Electric Utility,2003
7917,CA,187.7,NG,Electric Utility,2003
7918,IC,1.8,DFO,Electric Utility,2001
7918,IC,1.8,DFO,Electric Utility,2001
7918,IC,1.8,DFO,Electric Utility,2001
7919,IC,1.8,DFO,Electric Utility,2001
7919,IC,1.8,DFO,Electric Utility,2001
7919,IC,1.8,DFO,Electric Utility,2001
7920,IC,2,DFO,Electric Utility,2001
7921,IC,2,DFO,Electric Utility,2001
7921,IC,2,DFO,Electric Utility,2001
7921,IC,2,DFO,Electric Utility,2002
7921,IC,2,DFO,Electric Utility,2002
7922,IC,2,DFO,Electric Utility,2002
7924,IC,1,DFO,Electric Utility,2000
7924,IC,1,DFO,Electric Utility,2000
7924,IC,1,DFO,Electric Utility,2000
7924,IC,1,DFO,Electric Utility,2000
7925,GT,89.3,NG,Electric Utility,2001
7925,GT,89.3,NG,Electric Utility,2001
7925,GT,89.3,NG,Electric Utility,2001
7925,GT,89.3,NG,Electric Utility,2001
7925,GT,89.3,NG,Electric Utility,2001
7925,GT,89.3,NG,Electric Utility,2001
7925,IC,2,DFO,Electric Utility,2002
7926,IC,1.8,DFO,Electric Utility,2002
7926,IC,1.8,DFO,Electric Utility,2002
7927,WT,0.6,WND,Electric Utility,2000
7927,WT,0.6,WND,Electric Utility,2000
7927,WT,0.6,WND,Electric Utility,2000
7928,GT,90,NG,Electric Utility,2003
7929,GT,91.3,NG,Electric Utility,2003
7929,GT,91.3,NG,Electric Utility,2003
7929,GT,91.3,NG,Electric Utility,2003
7929,GT,91.3,NG,Electric Utility,2003
7930,GT,7.5,NG,Electric Utility,2002
7930,GT,7.5,NG,Electric Utility,2002
7931,CT,170,NG,Electric Utility,2003
7931,CA,117,NG,Electric Utility,2003
7932,GT,23.4,NG,Electric Utility,2001
7932,GT,23.4,NG,Electric Utility,2001
7932,GT,23.4,NG,Electric Utility,2001
7934,IC,1.8,DFO,Electric Utility,2001
7934,IC,1.8,DFO,Electric Utility,2001
7934,IC,1.8,DFO,Electric Utility,2001
7934,IC,1.8,DFO,Electric Utility,2002
7934,IC,1.8,DFO,Electric Utility,2002
7934,IC,2.2,DFO,Electric Utility,2011
7934,IC,2.2,DFO,Electric Utility,2011
7935,IC,2,DFO,Electric Utility,2000
7935,IC,2,DFO,Electric Utility,2000
7935,IC,2,DFO,Electric Utility,2000
7935,IC,2,DFO,Electric Utility,2000
7935,IC,2,DFO,Electric Utility,2004
7935,IC,2,DFO,Electric Utility,2004
7935,IC,2,DFO,Electric Utility,2004
7936,WT,95.9,WND,Electric Utility,2002
7940,IC,2,DFO,Electric Utility,2002
7940,IC,2,DFO,Electric Utility,2002
7941,IC,2,DFO,Electric Utility,2002
7941,IC,2,DFO,Electric Utility,2002
7942,HY,3.3,WAT,Electric Utility,2001
7942,HY,3.3,WAT,Electric Utility,2001
7942,HY,3.3,WAT,Electric Utility,2001
7942,HY,3.3,WAT,Electric Utility,2001
7942,HY,3.3,WAT,Electric Utility,2001
7942,HY,3.3,WAT,Electric Utility,2001
7942,HY,3.3,WAT,Electric Utility,2001
7942,HY,3.3,WAT,Electric Utility,2001
7942,HY,3.3,WAT,Electric Utility,2001
7946,CT,171,NG,Electric Utility,2004
7946,CT,171,NG,Electric Utility,2004
7946,CA,226,NG,Electric Utility,2004
7947,GT,50,NG,Electric Utility,2003
7947,IC,1.3,DFO,Electric Utility,2005
7948,GT,67,NG,Electric Utility,2005
7948,GT,67,NG,Electric Utility,2005
7948,GT,67,NG,Electric Utility,2005
7948,GT,67,NG,Electric Utility,2005
7948,GT,67,NG,Electric Utility,2005
7948,GT,67,NG,Electric Utility,2005
7953,GT,179.1,NG,Electric Utility,2008
7953,GT,45.9,NG,Electric Utility,2001
7953,GT,45.9,NG,Electric Utility,2001
7954,GT,24,DFO,Electric Utility,2001
7954,GT,24,DFO,Electric Utility,2001
7955,IC,0.8,LFG,Electric Utility,2002
7955,IC,0.8,LFG,Electric Utility,2002
7955,IC,0.8,LFG,Electric Utility,2002
7955,IC,0.8,LFG,Electric Utility,2002
7955,IC,0.8,LFG,Electric Utility,2006
7955,IC,0.8,LFG,Electric Utility,2006
7955,IC,0.8,LFG,Electric Utility,2006
7955,IC,0.8,LFG,Electric Utility,2009
7957,IC,2.9,DFO,Electric Utility,2003
7958,IC,1,LFG,Electric Utility,2001
7958,IC,1,LFG,Electric Utility,2001
7958,IC,1.1,LFG,Electric Utility,2003
7960,GT,93,NG,Electric Utility,2002
7960,GT,93,NG,Electric Utility,2002
7960,GT,93,NG,Electric Utility,2002
7960,GT,93,NG,Electric Utility,2002
7962,GT,45,NG,Electric Utility,2002
7962,GT,51,NG,Electric Utility,2012
7964,GT,60,NG,Electric Utility,2002
7964,GT,60,NG,Electric Utility,2002
7964,GT,60,NG,Electric Utility,2002
7964,GT,60,NG,Electric Utility,2002
7965,WT,0.6,WND,Electric Utility,1998
7965,WT,0.6,WND,Electric Utility,1999
7966,WT,2.3,WND,Electric Utility,2000
7967,GT,44,NG,Electric Utility,2002
7967,GT,44,NG,Electric Utility,2002
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7971,IC,2,DFO,Electric Utility,2003
7972,GT,85,NG,Electric Utility,2002
7972,GT,85,NG,Electric Utility,2002
7972,GT,85,NG,Electric Utility,2002
7972,GT,85,NG,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7973,IC,2,DFO,Electric Utility,2002
7974,WT,1.3,WND,Electric Utility,2001
7974,WT,1.3,WND,Electric Utility,2001
7975,GT,46.5,NG,Electric Utility,2003
7975,GT,46.5,NG,Electric Utility,2003
7975,GT,46.5,NG,Electric Utility,2003
7975,GT,46.5,NG,Electric Utility,2003
7976,IC,4.1,DFO,Electric Utility,2003
7976,IC,4.1,DFO,Electric Utility,2003
7976,IC,1,DFO,Electric Utility,2003
7977,IC,2,DFO,Electric Utility,2003
7977,IC,2,DFO,Electric Utility,2003
7977,IC,2,DFO,Electric Utility,2003
7981,GT,99.9,NG,Electric Utility,2002
7981,GT,99.9,NG,Electric Utility,2002
7981,GT,99.9,NG,Electric Utility,2002
7981,GT,99.9,NG,Electric Utility,2002
7981,GT,99.9,NG,Electric Utility,2003
7981,GT,99.9,NG,Electric Utility,2003
7981,GT,99.9,NG,Electric Utility,2003
7981,GT,99.9,NG,Electric Utility,2003
7982,IC,2.2,DFO,Electric Utility,2003
7982,IC,2.2,DFO,Electric Utility,2003
7982,IC,2.2,DFO,Electric Utility,2003
7984,GT,60.5,NG,Electric Utility,2002
7985,CT,190.4,NG,Electric Utility,2003
7985,CT,190.4,NG,Electric Utility,2003
7985,CA,195.5,NG,Electric Utility,2004
7987,GT,60.5,NG,Electric Utility,2002
7988,GT,83.5,NG,Electric Utility,2003
7988,GT,83.5,NG,Electric Utility,2004
7988,GT,83.5,NG,Electric Utility,2005
7989,GT,47,NG,Electric Utility,2003
7989,GT,47,NG,Electric Utility,2003
7989,GT,47,NG,Electric Utility,2003
7990,IC,1.8,DFO,Electric Utility,2002
7990,IC,1.8,DFO,Electric Utility,2002
7990,IC,1.8,DFO,Electric Utility,2002
7990,IC,1.8,DFO,Electric Utility,2006
7991,CT,54,NG,Electric Utility,2005
7991,CT,54,NG,Electric Utility,2005
7991,CA,61.3,NG,Electric Utility,2005
7995,IC,2.5,DFO,Electric Utility,2002
7995,IC,2.5,DFO,Electric Utility,2002
7995,IC,2.5,DFO,Electric Utility,2002
7995,IC,2.5,DFO,Electric Utility,2002
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
7997,IC,2.5,DFO,Electric Utility,2001
